id,msg_id,parent_id,link_id,Count_read,Forum,Time,Author,Rank,Activity,Merit,Trust,Title,Body,ScamHeader
189,msg24469377,https://bitcointalk.org/index.php?topic=2318717.0,msg24451156,6388,Announcements (Altcoins),2017-11-12 18:48:04,ArminH,Full Member,219,101,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,"  Sorry I don't get this point. Exchanges depend on supply on demand, so why should there be a difference in price? And if so, why should viabet buy the more expensive coins? Sounds like new buyers pay the profit of old holders (ponzi?)",True
190,msg24470837,https://bitcointalk.org/index.php?topic=2318717.0,msg24469377,6388,Announcements (Altcoins),2017-11-12 19:21:54,densuj,Legendary,910,1000,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,"   Not at all. This is more of a ""safety net"" that we provide and a commitment to our investors. It's going to come out from our end. Let me explain.  The idea is that the token price stays at OR above the original ICO price (which is locked in as the buy-back price) and then we'll add a % from our total profits for the fiscal quarter. So it's kind of like a dividend but not really.  If the token price sky-rockets on exchanges it will obviously make a lot more sense to sell it there but in the case that the price drops lower (which we don't believe it will that's why we're confident in offering this) we'll buy back 10% of your tokens each quarter. So, in any case, you can sell your tokens at the same or higher price than you originally bought them for if you just hold on to them for the long term. The early investor bonuses (40%, 20% etc...) are basically instant profits when you think about it as you'll come out ahead regardless.",True
191,msg24476478,https://bitcointalk.org/index.php?topic=2318717.0,,6388,Announcements (Altcoins),2017-11-12 21:44:38,candiela,Member,294,10,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,Whether a forum will be created within the framework of the Viabet platform so that users can discuss all the nuances to face,True
192,msg24476538,https://bitcointalk.org/index.php?topic=2318717.0,msg24476478,6388,Announcements (Altcoins),2017-11-12 21:46:24,obulynin,Member,266,10,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,"  Oh, I think it's a great idea, and developers are worth looking at.",True
193,msg24479595,https://bitcointalk.org/index.php?topic=2318717.0,msg24451156,6388,Announcements (Altcoins),2017-11-12 23:20:27,BrannigansLaw,Hero Member,603,500,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,"  I have a small confusion here,why would you purchase the tokens at a much higher price than in the exchanges,every business looks for profit and why would you plan to do when you could acquire from the market and keep the buy back process moving forward with a lesser cost that would hurt a portion of your profits.",True
194,msg24485655,https://bitcointalk.org/index.php?topic=2318717.0,,6388,Announcements (Altcoins),2017-11-13 03:32:23,stevrev,Sr. Member,586,252,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,"I've been dipping my toes into the figurative pool of online gambling for a little over a year. I've learned a lot, but I'll be the first to admit: I'm not a smart man.. now don't get me wrong! I'm not stupid, per se.. I'm just a bit slow when confronted with new territory, so please excuse my ignorance.  shortly after entering the world of online gambling, it occurred to me that the concept of a decentralized cryptocurrency made a great deal of sense, especially considering my place of residence. with a VPN and a little bitcoin, many new options were finally within my reach. and this may be anecdotal, but in my experience the casinos that accepted transactions via alt-coins were more trustworthy, as opposed to the fiat based alternatives. I still have much to learn, but based on what I've seen so far, VIABET offers an innovative approach to gambling by incorporating a decentralized platform, making it more akin to investing and has the potential to fill a significant gap in the market.  I watched a 20 minute video about VIABET and skimmed through the WHITEPAPER, but I felt a little overwhelmed with details and had trouble making sense of a couple things.. namely, what is the reason/benefit for implementing a ""double token system""? and what sort of experience or technical knowledge will be required in order to develop custom games? will there be a user friendly template that guides the process?  I may be in over my head, but so far I like what I see!",True
195,msg24491076,https://bitcointalk.org/index.php?topic=2318717.0,,6388,Announcements (Altcoins),2017-11-13 06:34:22,candiela,Member,294,10,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,What amount of money can an investor earn in a year after the platform is launched in percent?,True
196,msg24491134,https://bitcointalk.org/index.php?topic=2318717.0,msg24491076,6388,Announcements (Altcoins),2017-11-13 06:35:34,obulynin,Member,266,10,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,  To answer this question it will not be easy enough for too many different factors,True
197,msg24495268,https://bitcointalk.org/index.php?topic=2318717.0,msg24480799,6388,Announcements (Altcoins),2017-11-13 08:17:51,ArminH,Full Member,219,101,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,    Don't you miss the day traders when striving for HODLers only?,True
198,msg24500385,https://bitcointalk.org/index.php?topic=2318717.0,msg24467512,6388,Announcements (Altcoins),2017-11-13 10:10:22,oficman,Member,434,10,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,"  The quality of games is really worth checking, because with low quality they will not be in demand, and creators with platform owners with their help will not earn anything.",True
199,msg24501668,https://bitcointalk.org/index.php?topic=2318717.0,msg24450870,6388,Announcements (Altcoins),2017-11-13 10:37:47,Aleksandra 81,Member,434,11,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,  Have you seen a simple list of already running games or specific conditions for partners wishing to start their game startups?,True
200,msg24508745,https://bitcointalk.org/index.php?topic=2318717.0,msg24495268,6388,Announcements (Altcoins),2017-11-13 12:58:47,densuj,Legendary,910,1000,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,"   Not at all. I used to day trade in the future's markets and let me tell you, day traders and ""HODlers"" are essentially the same in the sense that they both want to see the price to increase. Regardless, the more long-term investors or ""HODlers"" you have the fewer people you have that are willing to sell. Which creates what? Short supply. What happens when you have shorter supply? You get higher demand. Day traders will be able to take advantage of that and trade accordingly.",True
201,msg24508906,https://bitcointalk.org/index.php?topic=2318717.0,,6388,Announcements (Altcoins),2017-11-13 13:01:58,veranika55,Full Member,504,104,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,"Everything is quite clearly explained. I like this idea more and more, especially due the fact that the casino and the bets are profitable by themselves, and therefore the profit will be high.",True
202,msg24515519,https://bitcointalk.org/index.php?topic=2318717.0,msg24508745,6388,Announcements (Altcoins),2017-11-13 15:08:23,oficman,Member,434,10,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,"    It turns out that it is advantageous to win the tokens during the game, and buy them on the stock exchanges for the purpose of further resale.",True
203,msg24517189,https://bitcointalk.org/index.php?topic=2318717.0,,6388,Announcements (Altcoins),2017-11-13 15:41:35,Aleksandra 81,Member,434,11,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,What time period will you consider an application for adding a new game to your platform?,True
204,msg24398982,https://bitcointalk.org/index.php?topic=2318717.0,msg24398880,6388,Announcements (Altcoins),2017-11-11 12:07:13,candiela,Member,294,10,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,"  I think so, but let's just wait for the official answer. To understand what it's about. Tell me I can add sporting events myself. Like the Russian Premier League?",True
205,msg24402149,https://bitcointalk.org/index.php?topic=2318717.0,msg24375261,6388,Announcements (Altcoins),2017-11-11 13:17:56,ArminH,Full Member,219,101,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,"        Thanks for your reply. You mentioned some good points, but they don't really have an USP compared to other projects.  I personally love sports betting, but why should I switch to crypo betting? Competition is so high that fees get lower every day. Where is the advantage?  'Players creating their own games' scares me more than it attracts me, to be honest. Why should I trust a random gamer more than a betting platform?  As you mentioned already, crypto gambling only makes 5% of the gambling market and I don't see a significant increase here (short-term). How do you want to gobble that market share?  And again  I'm asking for a comparison to FunFair. I know you can't talk bad about another project, but maybe you can mention some technological advantages?  Thanks for your help and your quick replies.",True
206,msg24404449,https://bitcointalk.org/index.php?topic=2318717.0,msg24402149,6388,Announcements (Altcoins),2017-11-11 14:09:04,densuj,Legendary,910,1000,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,"   Hi,  I believe we're two completely different beasts with different goals. Apples and oranges, so to speak.  VIABET will be administering the plays within the platform using our own provably fair algorithms. So just because you're playing against a regular player, transparency wise, you're still protected as if you were playing against our own casino. Let me just add that while you have the ability to play against other players you don't necessarily have to. We'll have our own provably fair casino games, that regular players who are not interested in creating games will be able to choose from. That's what we mean by becoming a ""one-stop shop"" platform for players as well as game creators. Blockchain is just one of our features NOT our main selling point.  When I mentioned the 5% share of the overall crypto gambling market I wanted to highlight the fact that we want to expand from that, our goal is to enter the 95% fiat marketplace. Our system is set up in such a way that it overcomes KYC/AML challenges faced by other crypto casino platforms. With that our ultimate goal of becoming one of the largest gaming platforms in the world is not that far from reach. Building fiat gateways and marketing to ""normies"" is the key.  You don't become a billion-dollar company by marketing to the niche cryptocurrency enthusiast market ONLY.",True
207,msg24411805,https://bitcointalk.org/index.php?topic=2318717.0,,6388,Announcements (Altcoins),2017-11-11 16:41:09,oficman,Member,434,10,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,"If the games of all platform partners are subject to uniform, honest rules, then there will not be anything wrong with their large number. The quality of the game will not get any worse.",True
208,msg24414105,https://bitcointalk.org/index.php?topic=2318717.0,msg24404449,6388,Announcements (Altcoins),2017-11-11 17:35:10,veranika55,Full Member,504,104,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,     95% fiat marketplace  - this is one reason to make the exchange of fiat money to tokens  very simple so that any person without any special knowledge and very simple can exchange Fiat money to tokens to use the platform,True
209,msg24415219,https://bitcointalk.org/index.php?topic=2318717.0,,6388,Announcements (Altcoins),2017-11-11 18:01:13,Aleksandra 81,Member,434,11,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,"There will be games of the platform itself somehow marked, so that players can understand: where are the games of the creators of the project, and where are their partners?",True
210,msg24417505,https://bitcointalk.org/index.php?topic=2318717.0,msg24415219,6388,Announcements (Altcoins),2017-11-11 19:01:15,oficman,Member,434,10,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,  Why is it necessary to separately mark the games of the creators of the platform?,True
211,msg24419741,https://bitcointalk.org/index.php?topic=2318717.0,,6388,Announcements (Altcoins),2017-11-11 20:09:01,densuj,Legendary,910,1000,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,If you ever had any questions about VIABET or how it will change the online gambling world as we know it THIS is the video for YOU! A brilliant review of our platform!  Check it out.,True
212,msg24421829,https://bitcointalk.org/index.php?topic=2318717.0,msg24419741,6388,Announcements (Altcoins),2017-11-11 21:09:22,veranika55,Full Member,504,104,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,     A good video and explain a lot. But will be this video translated to russian and other languages?,True
213,msg24422463,https://bitcointalk.org/index.php?topic=2318717.0,msg24404449,6388,Announcements (Altcoins),2017-11-11 21:27:59,ArminH,Full Member,219,101,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,"     Again, thanks for your quick reply. You convince me more and more. I have some more, very specific questions. What's the best time to meet devs in Telegram?",True
214,msg24422934,https://bitcointalk.org/index.php?topic=2318717.0,msg24422463,6388,Announcements (Altcoins),2017-11-11 21:40:53,densuj,Legendary,910,1000,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,   No worries. I think the best way to get the most thorough response and make sure your questions are not missed would be to actually email: info@viabet.io,True
215,msg24435690,https://bitcointalk.org/index.php?topic=2318717.0,msg24419741,6388,Announcements (Altcoins),2017-11-12 05:49:55,Aleksandra 81,Member,434,11,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,"     Your video is of good quality. Cognitive story. That's only Russian-speaking users sometimes have to guess what is at stake, since the story is not in the native language.",True
216,msg24437053,https://bitcointalk.org/index.php?topic=2318717.0,,6388,Announcements (Altcoins),2017-11-12 06:35:49,oficman,Member,434,10,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,Can your technical support staff answer questions in different languages?,True
217,msg24437476,https://bitcointalk.org/index.php?topic=2318717.0,msg24394894,6388,Announcements (Altcoins),2017-11-12 06:50:26,marketone,Legendary,1302,1000,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,"   I think they are planning for casino platform to implement more games on thier website. So after collecting ICO funds, they will start developing and first thing is they need to legalize the casino website.",True
218,msg24450670,https://bitcointalk.org/index.php?topic=2318717.0,,6388,Announcements (Altcoins),2017-11-12 12:14:52,veranika55,Full Member,504,104,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,The Pre-ICO will start 14 Nov. in 2 days. We are waiting the start.,True
219,msg24450794,https://bitcointalk.org/index.php?topic=2318717.0,msg24375261,6388,Announcements (Altcoins),2017-11-12 12:17:30,StarSLight,Member,322,40,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,"      I really like how you painted the benefits of Viabet. Very well written, and, most importantly, on the merits",True
220,msg24450870,https://bitcointalk.org/index.php?topic=2318717.0,msg24394894,6388,Announcements (Altcoins),2017-11-12 12:19:16,StarSLight,Member,322,40,,☘☘☘☘[ANN] [PRE-ICO LIVE] | VIABET | WORLD'S FIRST CLOUD BETTING PLATFORM |☘☘☘☘,  In my official website there is a small list of games that will support the casino. But I can be wrong,True
