id,msg_id,parent_id,link_id,Count_read,Forum,Time,Author,Rank,Activity,Merit,Trust,Title,Body,ScamHeader
1,msg41243125,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-30 21:39:04,REYES07,Newbie,33,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social","Their idea is quite attractive in my mind! Spotless project, absorbing design.  Good luck!",False
243,msg40229169,https://bitcointalk.org/index.php?topic=3349605.0,msg40228806,2631,Announcements (Altcoins),2018-06-16 11:34:05,AndreiYoung,Newbie,210,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social","  If they can't guarantee the accuracy of the whitepaper what about the roadmap, will it fit the plan?",False
244,msg40229567,https://bitcointalk.org/index.php?topic=3349605.0,msg40229169,2631,Announcements (Altcoins),2018-06-16 11:41:46,HarryJoett,Newbie,168,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",  No one knows unless there is evidence or maybe a manager can explain ..,False
245,msg40230211,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-16 11:54:12,keinelaa,Newbie,168,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",Is the bounty program running or already over? Because I can not see the details in the whitepaper.,False
246,msg40230776,https://bitcointalk.org/index.php?topic=3349605.0,msg40230211,2631,Announcements (Altcoins),2018-06-16 12:05:29,Lonelly_Mode,Newbie,168,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",  Yes it seems bounty twitter program has been running for 10 weeks and entered the week to 11,False
247,msg40231304,https://bitcointalk.org/index.php?topic=3349605.0,msg40133982,2631,Announcements (Altcoins),2018-06-16 12:15:38,TouchKeypad,Newbie,91,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social","  It is possible to add more currency to the debit card, but they need to build partnership with other project first",False
248,msg40231578,https://bitcointalk.org/index.php?topic=3349605.0,msg40177208,2631,Announcements (Altcoins),2018-06-16 12:20:20,TouchKeypad,Newbie,91,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social","  I guess the value of this coin will depend on the demand. the higher demand, the higher value.",False
249,msg40232104,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-16 12:29:44,luksbit,Sr. Member,1036,250,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social","This 2% daily profit will only be for those who are lending AcuteCoin on acutecoin.io? If you have AcuteCoin in exchanges, will not you be able to participate in these 2% profits?",False
250,msg40232183,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-16 12:30:50,ranlovic,Newbie,14,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social","Hi, all! I wish that the project will perform all that has been estimated.",False
251,msg40232954,https://bitcointalk.org/index.php?topic=3349605.0,msg40232104,2631,Announcements (Altcoins),2018-06-16 12:44:25,TouchKeypad,Newbie,91,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social","  Not sure, but the first one is more make sense. If all holder get 2%, it will be like divident, and this model is bad and hard to list security coin on exchanges.",False
252,msg40233791,https://bitcointalk.org/index.php?topic=3349605.0,msg40231578,2631,Announcements (Altcoins),2018-06-16 13:00:21,BigDarma,Newbie,168,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social","  There are many options that can bring this coin to the moon : lending, masternodes, etc.",False
253,msg40234293,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-16 13:10:18,YaoShang,Newbie,196,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",What are the features this project will support? only lending platform?,False
254,msg40235233,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-16 13:27:23,TrvorS,Newbie,16,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social","The project will be useful. Absorbing website, conversant approach!  Good luck devs.",False
255,msg40235324,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-16 13:28:44,HolyGrey,Newbie,72,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",What is the minimum contribution?,False
256,msg40144374,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-15 03:37:16,keinelaa,Newbie,168,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",What will be the benchmark for this project to bring in investors and make this token a great public interest?,False
257,msg40161574,https://bitcointalk.org/index.php?topic=3349605.0,msg40144374,2631,Announcements (Altcoins),2018-06-15 10:12:11,AndreiYoung,Newbie,210,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",  I think that the investor consideration is the concept of this unique project and the team behind the scenes are quite experienced. And I'm sure their work will get a lot of people using this token that will automatically push up the price in the market,False
258,msg40162379,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-15 10:26:22,Aschatabpe,Newbie,14,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social","I keep in this plan and hope  it can be useful. Brilliant job, informed website!  Good luck team!",False
259,msg40164543,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-15 11:03:57,Lonelly_Mode,Newbie,168,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",How the team make this coin became famous?,False
260,msg40165776,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-15 11:24:25,Plumdulverbte,Newbie,14,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social","I wish this idea will be useful! Clear-cut approach, absorbing project, classy design!  Good luck!",False
261,msg40169954,https://bitcointalk.org/index.php?topic=3349605.0,msg40164543,2631,Announcements (Altcoins),2018-06-15 12:40:44,HarryJoett,Newbie,168,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",  I think the team has a well-planned marketing strategy to achieve sales targets.,False
262,msg40176451,https://bitcointalk.org/index.php?topic=3349605.0,msg40134900,2631,Announcements (Altcoins),2018-06-15 14:22:54,BigDarma,Newbie,168,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social","  Easiest exchange for listing is the decentralized one, but since it's not a token, XAC can not be listed on ethereum decentralized exchanges. I hope the team can list XAC coin on exchanges such binance, kucoin, etc.",False
263,msg40176882,https://bitcointalk.org/index.php?topic=3349605.0,msg40164543,2631,Announcements (Altcoins),2018-06-15 14:29:25,StieveSA,Newbie,12,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",    A good management and willingness to help and to support the development of the project will be a great success. The team can expect positive impact and result of each improvement and update of the project because people in the community are now getting ready to witness the achievements of the project.,False
264,msg40177208,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-15 14:34:15,keinelaa,Newbie,168,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",Do you guys here really think this coin will have value in future?,False
265,msg40177733,https://bitcointalk.org/index.php?topic=3349605.0,msg40177208,2631,Announcements (Altcoins),2018-06-15 14:41:23,AndreiYoung,Newbie,210,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",  Yes it maybe that everything can happen. When viewed from the concept is quite interesting. Hopefully the team can work maximally and attract investors. Wait and see.,False
266,msg40178611,https://bitcointalk.org/index.php?topic=3349605.0,msg40176451,2631,Announcements (Altcoins),2018-06-15 14:53:18,HolyGrey,Newbie,72,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social","  Ah, I see it's not an ethereum token and can't be listed on exchanges such forkdelta and idex. Also i want to know what is masternodes? and how it can be useful?",False
267,msg40179057,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-15 14:59:39,Suikomi,Newbie,8,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social","Hey fellows! Looking forward for more updates. Unbiased project, impeccable activity!",False
268,msg40179750,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-15 15:10:00,HarryJoett,Newbie,168,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social","When this coin has entered the market and the price per one coin is above the price of the ICO price specify, how do you predict the development of this coin in the future?",False
269,msg40179974,https://bitcointalk.org/index.php?topic=3349605.0,msg40179750,2631,Announcements (Altcoins),2018-06-15 15:13:48,Lonelly_Mode,Newbie,168,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social","  That is good news for token holders, especially investors. But if the price in the market is too high compared to the price ICO specify I prediction if there is no significant movement in the market will make people less interested to buy because of the price factor is quite expensive.",False
270,msg40182531,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-15 15:55:07,TouchKeypad,Newbie,91,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",It's good to use masternode as there is an entry barrier in place to ensure that the system doesn’t get malicious. This barrier will avoid any cheating in the nodes.,False
271,msg40183192,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-15 16:04:37,TouchKeypad,Newbie,91,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social","I guess the XAC price can be high as user growth as fuck, you just need to promote this as hard as possible",False
272,msg40184420,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-15 16:24:38,ErikVohl,Newbie,63,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",Can I contribute with other currencies or you only accept BTC and ETH?,False
273,msg40208096,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-16 01:49:26,keinelaa,Newbie,168,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",What happens if not all coin will be sold?,False
274,msg40208293,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-16 01:57:51,Lonelly_Mode,Newbie,168,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",Are there any risks involved in using this coin for the long term or short term?,False
275,msg40209782,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-16 02:59:15,HarryJoett,Newbie,168,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",Why  Acutecoin can't guarantee the accuracy described in its whitepaper itself?,False
276,msg40095440,https://bitcointalk.org/index.php?topic=3349605.0,msg40093814,2631,Announcements (Altcoins),2018-06-14 10:48:27,ErikVohl,Newbie,63,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social","  The main product is lending platform, but there will be others product like social media platform and debit card.",False
277,msg40096261,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-14 11:01:52,BigDarma,Newbie,168,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",With lending and stacking system I think the coin price will grow by time. No doubt!,False
278,msg40096793,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-14 11:10:37,MachNotMark,Newbie,182,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",How much staking interest? is it 8% annually?,False
279,msg40097532,https://bitcointalk.org/index.php?topic=3349605.0,msg40096793,2631,Announcements (Altcoins),2018-06-14 11:23:10,TouchKeypad,Newbie,91,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",  It said 8% for the first 4 months and 10% annually thereafter. Such a big staking reward though,False
280,msg40098405,https://bitcointalk.org/index.php?topic=3349605.0,msg40096261,2631,Announcements (Altcoins),2018-06-14 11:37:04,TouchKeypad,Newbie,91,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social","  Yeah definitely! I hope the team can really do what they said, complete the platform, run it and make changes. ",False
281,msg40099782,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-14 11:59:34,effart,Newbie,140,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",What is the minimun coin for staking?,False
282,msg40100323,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-14 12:09:21,sirJihan,Newbie,19,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social","Oh, also will members get benefit for joining the platform?",False
283,msg40101169,https://bitcointalk.org/index.php?topic=3349605.0,msg40100323,2631,Announcements (Altcoins),2018-06-14 12:22:53,BigDarma,Newbie,168,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social","   The AcuteCoin platform offers its members the opportunity to earn daily income. For the first 60 days after launch, AcuteCoin members will receive up to 2% daily payouts, this being designed as a ‘buy back' for our supporters.",False
284,msg40102662,https://bitcointalk.org/index.php?topic=3349605.0,msg40099782,2631,Announcements (Altcoins),2018-06-14 12:48:18,BigDarma,Newbie,168,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social","  cant find info about this yet, ahahaa",False
285,msg40103249,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-14 12:58:43,effart,Newbie,140,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social","The purpose to provide platform that can be used widely is a great idea, trader, miner, and consultant or eve social media users can be here, in the same place.",False
286,msg40110424,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-14 14:51:35,Inbournari,Newbie,22,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social","Hey, DEVs. I hope this business will be success and can be arrived the hard cap of Token Sales.",False
287,msg40130449,https://bitcointalk.org/index.php?topic=3349605.0,,2631,Announcements (Altcoins),2018-06-14 20:28:03,sirJihan,Newbie,19,0,,"[ANN] [PRE-SALE] AcuteCoin.io | POW | POS | Masternodes - Trade, Mine be Social",The team is really optimistic that the coin price will grow that high?,False
