id,msg_id,parent_id,link_id,Count_read,Forum,Time,Author,Rank,Activity,Merit,Trust,Title,Body,ScamHeader
1,msg36325740,https://bitcointalk.org/index.php?topic=3096913.0,msg35203866,40786,Marketplace (Altcoins),2018-05-04 19:17:26,Nginende,Member,210,10,,"[BOUNTY] TIMEBOX | $250,000 given away| 5 weeks only |💲Attractive Signature💲",  Week #8 (28/04 - 04/05) Twitter profile: https://twitter.com/Easy_Sem Retweets and likes: 1. https://twitter.com/timeboxnetwork/status/990983946279235585 2. https://twitter.com/timeboxnetwork/status/991328085483118595 3. https://twitter.com/timeboxnetwork/status/991640660712329217 4. https://twitter.com/timeboxnetwork/status/992459577294761985 Tweets: 1. https://twitter.com/Easy_Sem/status/991652485248028672,True
636,msg34635394,https://bitcointalk.org/index.php?topic=3096913.0,,40786,Marketplace (Altcoins),2018-04-13 19:11:23,AndreLi,Newbie,126,0,,"[BOUNTY] TIMEBOX | $250,000 given away| 5 weeks only |💲Attractive Signature💲",Week 5 Apr 7 to Apr 14 Retweet: 1. https://twitter.com/timeboxnetwork/status/980746352354148353 2. https://twitter.com/timeboxnetwork/status/982592212784463872 3. https://twitter.com/timeboxnetwork/status/983616983059935232 Tweet: 1. https://twitter.com/AndreLiasota/status/984498762272911361,True
637,msg34635608,https://bitcointalk.org/index.php?topic=3096913.0,,40786,Marketplace (Altcoins),2018-04-13 19:14:23,futoplakve,Member,350,10,,"[BOUNTY] TIMEBOX | $250,000 given away| 5 weeks only |💲Attractive Signature💲",Week 5 Apr 7 to Apr 14 Retweet: 1.https://twitter.com/kalimbambabtc/status/983433119566090240 2.https://twitter.com/kalimbambabtc/status/983814865570713602 3.https://twitter.com/kalimbambabtc/status/984186178172792833 Tweet: 1. https://twitter.com/kalimbambabtc/status/984872132575485952,True
638,msg34635822,https://bitcointalk.org/index.php?topic=3096913.0,,40786,Marketplace (Altcoins),2018-04-13 19:17:39,melfis5,Newbie,238,0,,"[BOUNTY] TIMEBOX | $250,000 given away| 5 weeks only |💲Attractive Signature💲","WEEK: # 07/04-13/04   TWITTER Twitter name: @max_bura Twitter URL: https://twitter.com/Max_Bura Twitter audit: https://www.twitteraudit.com/Max_Bura Followers: 10900 ETH adress:0x548EEc899D859105164F4f04d709bAA21509765d  Retweet + Like: ""1. 04/11 https://twitter.com/timeboxnetwork/status/984051228295487489/ 2. 04/10 https://twitter.com/timeboxnetwork/status/983808153031774208/ 3. 04/09 https://twitter.com/timeboxnetwork/status/983434339378716672/""  Tweet: 1. 04/11 https://twitter.com/max_bura/status/984051245991251968/",True
639,msg34635846,https://bitcointalk.org/index.php?topic=3096913.0,,40786,Marketplace (Altcoins),2018-04-13 19:18:09,spopovss,Full Member,532,100,,"[BOUNTY] TIMEBOX | $250,000 given away| 5 weeks only |💲Attractive Signature💲",'Week 5 (Apr 07 to Apr 13) Retweet: 1. https://twitter.com/timeboxnetwork/status/982592212784463872 2. https://twitter.com/timeboxnetwork/status/983616983059935232 3. https://twitter.com/timeboxnetwork/status/984014667528974336 Tweet: 1. https://twitter.com/spopovss/status/983407194141061120,True
640,msg34635929,https://bitcointalk.org/index.php?topic=3096913.0,,40786,Marketplace (Altcoins),2018-04-13 19:19:14,Muhibrabby2211,Member,238,10,,"[BOUNTY] TIMEBOX | $250,000 given away| 5 weeks only |💲Attractive Signature💲",Week.5.(07/04-14/04)  Twitter. Twitter profile link. https://mobile.twitter.com/LTJ81 Followers. 14100  Retweet & Like links. 1. https://twitter.com/timeboxnetwork/status/983616983059935232?s=20 2. https://twitter.com/timeboxnetwork/status/984014667528974336?s=20 3. https://twitter.com/timeboxnetwork/status/984722903324241920?s=20 Tweet links. 1. https://twitter.com/LTJ8I/status/984873266383806464?s=20,True
641,msg34635966,https://bitcointalk.org/index.php?topic=3096913.0,msg34096717,40786,Marketplace (Altcoins),2018-04-13 19:19:47,lesnik_utsa,Member,294,10,,"[BOUNTY] TIMEBOX | $250,000 given away| 5 weeks only |💲Attractive Signature💲",   WEEK 5 (07.04-13.04) TWITTER Your number on the spreadsheet: 290 Twitter Link: https://twitter.com/lesnik_utsa Twitter Audit Link: https://www.twitteraudit.com/lesnik_utsa  Likes and Retweets: 1. https://twitter.com/timeboxnetwork/status/980746352354148353 2. https://twitter.com/timeboxnetwork/status/982592212784463872 3. https://twitter.com/timeboxnetwork/status/983616983059935232 Tweet: 1. https://twitter.com/lesnik_utsa/status/982884203506348034,True
642,msg34636048,https://bitcointalk.org/index.php?topic=3096913.0,msg33628314,40786,Marketplace (Altcoins),2018-04-13 19:20:51,DemLom,Newbie,210,0,,"[BOUNTY] TIMEBOX | $250,000 given away| 5 weeks only |💲Attractive Signature💲",   WEEK 5 (07/04-13/04)  Twitter URL: https://twitter.com/NastiaLs  Retweet and like : 1. https://twitter.com/timeboxnetwork/status/984722903324241920 2. https://twitter.com/timeboxnetwork/status/984014667528974336 3. https://twitter.com/timeboxnetwork/status/983616983059935232  Tweet : 1. https://twitter.com/NastiaLs/status/984873761399824384,True
643,msg34636083,https://bitcointalk.org/index.php?topic=3096913.0,,40786,Marketplace (Altcoins),2018-04-13 19:21:26,marcketh,Newbie,322,0,,"[BOUNTY] TIMEBOX | $250,000 given away| 5 weeks only |💲Attractive Signature💲",Week 5 -- April 07 to Apr 13   Retweet: 1. https://twitter.com/timeboxnetwork/status/980746352354148353 2. https://twitter.com/timeboxnetwork/status/976683864121778176 3. https://twitter.com/timeboxnetwork/status/982592212784463872    Tweet: 1. https://twitter.com/Marcjensenm/status/982611058614386688,True
644,msg34636212,https://bitcointalk.org/index.php?topic=3096913.0,,40786,Marketplace (Altcoins),2018-04-13 19:23:35,AudreyAllison,Newbie,336,0,,"[BOUNTY] TIMEBOX | $250,000 given away| 5 weeks only |💲Attractive Signature💲",Week 5 (Apr 07 to Apr 13) BCT User Name: AudreyAllison Twitter https://twitter.com/AllisonAudreyus Twitter Follower: 2020 Retweets & Like  https://twitter.com/timeboxnetwork/status/975651488096690176 https://twitter.com/timeboxnetwork/status/976683864121778176 https://twitter.com/timeboxnetwork/status/982592212784463872  Tweets: https://twitter.com/AllisonAudreyus/status/982637428295876608,True
645,msg34636446,https://bitcointalk.org/index.php?topic=3096913.0,,40786,Marketplace (Altcoins),2018-04-13 19:27:26,mOOnsterCAT,Newbie,168,0,,"[BOUNTY] TIMEBOX | $250,000 given away| 5 weeks only |💲Attractive Signature💲",Week 5 (Apr 07 to Apr 13) BCT User Name: mOOnsterCAT Twitter https://twitter.com/MikelShevchenko Twitter Follower: 5190 Retweets & Like  https://twitter.com/timeboxnetwork/status/984014667528974336 https://twitter.com/timeboxnetwork/status/984722903324241920 https://twitter.com/timeboxnetwork/status/983616983059935232  Tweets: https://twitter.com/MikelShevchenko/status/984491895584903168,True
646,msg34636469,https://bitcointalk.org/index.php?topic=3096913.0,,40786,Marketplace (Altcoins),2018-04-13 19:27:41,bolshojkush,Sr. Member,728,252,,"[BOUNTY] TIMEBOX | $250,000 given away| 5 weeks only |💲Attractive Signature💲",Week 5 (07.04-13.04) TWITTER CAMPAIGN Twitter ULR: https://twitter.com/bolshojkush Spreadsheet no: 18  Retweets: 1 https://twitter.com/timeboxnetwork/status/984722903324241920 2 https://twitter.com/timeboxnetwork/status/984014667528974336 3 https://twitter.com/timeboxnetwork/status/983616983059935232 4 https://twitter.com/timeboxnetwork/status/982592212784463872    Tweet: 1. https://twitter.com/bolshojkush/status/984873934989484032,True
647,msg34636576,https://bitcointalk.org/index.php?topic=3096913.0,,40786,Marketplace (Altcoins),2018-04-13 19:29:29,vrabac68,Member,364,10,,"[BOUNTY] TIMEBOX | $250,000 given away| 5 weeks only |💲Attractive Signature💲",Twitter Report  Twitter Profile Link: https://twitter.com/vrabac68  Week 5 (07.04-13.04)  Retweet: https://twitter.com/timeboxnetwork/status/984722903324241920 https://twitter.com/timeboxnetwork/status/984014667528974336 https://twitter.com/timeboxnetwork/status/983616983059935232  Tweet: https://twitter.com/Vrabac68/status/984650989746753536,True
648,msg34632556,https://bitcointalk.org/index.php?topic=3096913.0,,40786,Marketplace (Altcoins),2018-04-13 18:28:52,Ilvina,Newbie,252,0,,"[BOUNTY] TIMEBOX | $250,000 given away| 5 weeks only |💲Attractive Signature💲",Week 5 (Apr 07 to Apr 14) Retweet: 1. https://twitter.com/Ilvina1605/status/982562572972036096                         2. https://twitter.com/Ilvina1605/status/982927795260141568                         3. https://twitter.com/Ilvina1605/status/983641809107726337 Tweet: 1. https://twitter.com/Ilvina1605/status/984860010835570688,True
649,msg34632576,https://bitcointalk.org/index.php?topic=3096913.0,,40786,Marketplace (Altcoins),2018-04-13 18:29:08,IsabellaSophia,Jr. Member,350,1,,"[BOUNTY] TIMEBOX | $250,000 given away| 5 weeks only |💲Attractive Signature💲",Week 5 Apr 7 to Apr 14 Campaign : Twitter Username: IsabellaSophia Twitter Account: https://twitter.com/Isabell12Sophia Twitteraudit : https://www.twitteraudit.com/Isabell12Sophia Twitter followers 2028 Retweets +Likes:  https://twitter.com/timeboxnetwork/status/975651488096690176 https://twitter.com/timeboxnetwork/status/977106337946456064 https://twitter.com/timeboxnetwork/status/982592212784463872 Tweets: https://twitter.com/Isabell12Sophia/status/982628549218582528,True
650,msg34632626,https://bitcointalk.org/index.php?topic=3096913.0,msg34101750,40786,Marketplace (Altcoins),2018-04-13 18:29:52,lusine3331,Newbie,64,0,,"[BOUNTY] TIMEBOX | $250,000 given away| 5 weeks only |💲Attractive Signature💲",    Week 5 (07.04-13.04) Twitter CAMPAIGN Twitter url: https://twitter.com/EBxrh5O40eJSs0c Twitter Followers :1258  Retweet & Like : 1. https://twitter.com/EBxrh5O40eJSs0c/status/982714028903616512 2. https://twitter.com/EBxrh5O40eJSs0c/status/982926147112652802 3. https://twitter.com/EBxrh5O40eJSs0c/status/983659041808371712  Tweet: 1. https://twitter.com/EBxrh5O40eJSs0c/status/982714572770594816,True
651,msg34632729,https://bitcointalk.org/index.php?topic=3096913.0,msg34092473,40786,Marketplace (Altcoins),2018-04-13 18:31:21,gtx1060aa,Member,126,10,,"[BOUNTY] TIMEBOX | $250,000 given away| 5 weeks only |💲Attractive Signature💲",   Week 5 (07/04-13/04) Twitter Twitter Link : https://twitter.com/Bitcoin_Chanel  Retweet + Like : https://twitter.com/timeboxnetwork/status/982592212784463872    https://twitter.com/timeboxnetwork/status/980746352354148353   Tweet : https://twitter.com/Bitcoin_Chanel/status/983404039508561921 https://twitter.com/Bitcoin_Chanel/status/983337806792744960,True
652,msg34632743,https://bitcointalk.org/index.php?topic=3096913.0,,40786,Marketplace (Altcoins),2018-04-13 18:31:33,oliviand77,Newbie,252,0,,"[BOUNTY] TIMEBOX | $250,000 given away| 5 weeks only |💲Attractive Signature💲",Week 5 Apr 7 to Apr 14  Retweet: 1. https://twitter.com/timeboxnetwork/status/983616983059935232   2. https://twitter.com/timeboxnetwork/status/984014667528974336 3. https://twitter.com/timeboxnetwork/status/984722903324241920 Tweet: 1. https://twitter.com/oliviand77/status/984861404401422337,True
653,msg34632913,https://bitcointalk.org/index.php?topic=3096913.0,,40786,Marketplace (Altcoins),2018-04-13 18:34:07,Crypttrain,Jr. Member,154,1,,"[BOUNTY] TIMEBOX | $250,000 given away| 5 weeks only |💲Attractive Signature💲",Week 5 Apr 7 to Apr 14 TWITTER CAMPAIGN Twitter Name :  @andgool Twitter url: https://twitter.com/andgool Spreadsheet:735 Retweet: https://twitter.com/timeboxnetwork/status/982592212784463872 https://twitter.com/timeboxnetwork/status/983616983059935232 https://twitter.com/andgool/status/984156053708464128  Tweet: https://twitter.com/andgool/status/984861119981465602,True
654,msg34632930,https://bitcointalk.org/index.php?topic=3096913.0,,40786,Marketplace (Altcoins),2018-04-13 18:34:21,Fordallen09,Newbie,308,0,,"[BOUNTY] TIMEBOX | $250,000 given away| 5 weeks only |💲Attractive Signature💲",Week 5 -- April 07 to Apr 13   Retweet: 1. https://twitter.com/Fordallen09/status/982540350089715712 2. https://twitter.com/Fordallen09/status/982911960306954240 3. https://twitter.com/Fordallen09/status/983285739520573441    Tweet: 1. https://twitter.com/Fordallen09/status/982540107252023296,True
655,msg34632958,https://bitcointalk.org/index.php?topic=3096913.0,,40786,Marketplace (Altcoins),2018-04-13 18:34:52,farhadyousuf,Member,294,10,,"[BOUNTY] TIMEBOX | $250,000 given away| 5 weeks only |💲Attractive Signature💲",Week(07/04-13/04) Twitter Twitter account link: https://mobile.twitter.com/iqrakhanansari followers: 3400  Like and retweet: 1: https://mobile.twitter.com/timeboxnetwork/status/982592212784463872 2: https://mobile.twitter.com/timeboxnetwork/status/983616983059935232 3: https://mobile.twitter.com/timeboxnetwork/status/984722903324241920 Tweet link: 1: https://mobile.twitter.com/IqraKhanensari/status/984861799030800384,True
656,msg34633361,https://bitcointalk.org/index.php?topic=3096913.0,,40786,Marketplace (Altcoins),2018-04-13 18:41:07,Viriaheart,Jr. Member,182,4,,"[BOUNTY] TIMEBOX | $250,000 given away| 5 weeks only |💲Attractive Signature💲",Week 5 (07.04-14.04) Twitter CAMPAIGN Twitter url: https://twitter.com/andrey_crypto Twitter Followers :3670 Retweet & Like : 1. https://twitter.com/timeboxnetwork/status/980077227973869569 2. https://twitter.com/timeboxnetwork/status/980746352354148353 3. https://twitter.com/timeboxnetwork/status/982592212784463872  Tweet: 1. https://twitter.com/andrey_crypto/status/984864001942319104,True
657,msg34633397,https://bitcointalk.org/index.php?topic=3096913.0,,40786,Marketplace (Altcoins),2018-04-13 18:41:37,Noobaru,Jr. Member,420,3,,"[BOUNTY] TIMEBOX | $250,000 given away| 5 weeks only |💲Attractive Signature💲",Week 5: 7/4 - 14/4 Retweet: 1. https://twitter.com/timeboxnetwork/status/980746352354148353 2. https://twitter.com/timeboxnetwork/status/982592212784463872 3. https://twitter.com/timeboxnetwork/status/983616983059935232  Tweet: 1. https://twitter.com/altcoinpromoter/status/984545340228603904,True
658,msg34633421,https://bitcointalk.org/index.php?topic=3096913.0,,40786,Marketplace (Altcoins),2018-04-13 18:41:58,Night Hamster,Full Member,406,100,,"[BOUNTY] TIMEBOX | $250,000 given away| 5 weeks only |💲Attractive Signature💲",Week 5 Apr 7 to Apr 14 Twitter: https://twitter.com/Hamster_night Twitter Profile: @Hamster_night Folowers: 5796  Retweet: 1. https://twitter.com/timeboxnetwork/status/982592212784463872 2. https://twitter.com/timeboxnetwork/status/983616983059935232 3. https://twitter.com/timeboxnetwork/status/984014667528974336 Tweet: 1. https://twitter.com/Hamster_night/status/984863957314953219,True
659,msg34633432,https://bitcointalk.org/index.php?topic=3096913.0,,40786,Marketplace (Altcoins),2018-04-13 18:42:06,Ravlik Amigo,Newbie,196,0,,"[BOUNTY] TIMEBOX | $250,000 given away| 5 weeks only |💲Attractive Signature💲",Week 5 ((Apr 8 to Apr 14)  Retweet: https://twitter.com/timeboxnetwork/status/980746352354148353                      https://twitter.com/timeboxnetwork/status/982592212784463872                      https://twitter.com/timeboxnetwork/status/983616983059935232                       tweet https://twitter.com/easyriderua/status/984427628932272135                     ,True
660,msg34633458,https://bitcointalk.org/index.php?topic=3096913.0,msg34049526,40786,Marketplace (Altcoins),2018-04-13 18:42:28,Driean,Full Member,560,100,,"[BOUNTY] TIMEBOX | $250,000 given away| 5 weeks only |💲Attractive Signature💲",   Week 5 Apr 7 to Apr 14 Retweet: 1. URL:https://twitter.com/timeboxnetwork/status/982592212784463872 2. URL: https://twitter.com/timeboxnetwork/status/984014667528974336 3. URL: https://twitter.com/timeboxnetwork/status/984722903324241920 Tweet: 1. URL:https://twitter.com/Driean6/status/984863804583395328,True
661,msg34633574,https://bitcointalk.org/index.php?topic=3096913.0,,40786,Marketplace (Altcoins),2018-04-13 18:44:30,Adeliya,Newbie,188,0,,"[BOUNTY] TIMEBOX | $250,000 given away| 5 weeks only |💲Attractive Signature💲",Week 5 (07.04-13.04)  Twitter Username: @Ca1yps0Quatro Twitter link: https://twitter.com/Ca1yps0Quatro Followers: 5897  Retweets and likes: 1. https://twitter.com/timeboxnetwork/status/979637163204657152 2. https://twitter.com/timeboxnetwork/status/980077227973869569 3. https://twitter.com/timeboxnetwork/status/980746352354148353  Tweet: https://twitter.com/AdelinKa1990/status/983416223722504192,True
662,msg34633706,https://bitcointalk.org/index.php?topic=3096913.0,,40786,Marketplace (Altcoins),2018-04-13 18:46:24,cryptoMihail,Jr. Member,126,4,,"[BOUNTY] TIMEBOX | $250,000 given away| 5 weeks only |💲Attractive Signature💲",Week #5 (07.04-13.04) Bitcointalk Username: cryptoMihail Twitter Profile: https://twitter.com/ma6unea1 Spreadsheet 1093  Retweets: 1.https://twitter.com/timeboxnetwork/status/984014667528974336 2.https://twitter.com/timeboxnetwork/status/984722903324241920 3.https://twitter.com/timeboxnetwork/status/983616983059935232  Tweet: 1.https://twitter.com/ma6unea1/status/984864798285418496,True
663,msg34633900,https://bitcointalk.org/index.php?topic=3096913.0,,40786,Marketplace (Altcoins),2018-04-13 18:49:09,Simptonym,Newbie,434,0,,"[BOUNTY] TIMEBOX | $250,000 given away| 5 weeks only |💲Attractive Signature💲",Twitter campaign Twitter link: https://twitter.com/sajmon8 Week 5 April 7 to April 14 Retweet: 1. https://twitter.com/sajmon8/status/982707447935750144 2. https://twitter.com/sajmon8/status/983768774745706498 3. https://twitter.com/sajmon8/status/984136523649085441 Tweet: 1. https://twitter.com/sajmon8/status/984504066972712961,True
664,msg34633994,https://bitcointalk.org/index.php?topic=3096913.0,,40786,Marketplace (Altcoins),2018-04-13 18:50:32,madisonnd99,Newbie,294,0,,"[BOUNTY] TIMEBOX | $250,000 given away| 5 weeks only |💲Attractive Signature💲",Week 5 Apr 7 to Apr 14  Retweet: 1. https://twitter.com/timeboxnetwork/status/983616983059935232   2. https://twitter.com/timeboxnetwork/status/984014667528974336 3. https://twitter.com/timeboxnetwork/status/984722903324241920 Tweet: 1. https://twitter.com/madisonnd99/status/984866151028080640,True
665,msg34634037,https://bitcointalk.org/index.php?topic=3096913.0,msg33634785,40786,Marketplace (Altcoins),2018-04-13 18:51:13,Castlereagh,Member,154,21,,"[BOUNTY] TIMEBOX | $250,000 given away| 5 weeks only |💲Attractive Signature💲","Week 5 (Apr 8 to Apr 15) Twitter Username : @StarkFighter Spreadsheet # : 883 Twitter Link : https://twitter.com/StarkFighter Followers : 2752 Rules: 3RT, 1T, Tags -#BTC #ETH #Timebox  RT: 1. https://twitter.com/timeboxnetwork/status/984722903324241920 2. https://twitter.com/timeboxnetwork/status/984014667528974336 3. https://twitter.com/timeboxnetwork/status/983616983059935232 4. https://twitter.com/timeboxnetwork/status/982592212784463872 5.  UT: 1. https://twitter.com/StarkFighter/status/984866283815624704 2.    ",True
