id,msg_id,parent_id,link_id,Count_read,Forum,Time,Author,Rank,Activity,Merit,Trust,Title,Body,ScamHeader
329,msg23788249,https://bitcointalk.org/index.php?topic=2286053.0,msg23716847,11758,Announcements (Altcoins),2017-10-30 21:50:55,ENS,Newbie,10,0,,🔥🔥[ANN] Cointed ICO | 180 mio$ revenue | 100k GPUs | 100+ Bitcoin ATMs 🔥🔥,"   Seems that ""you trying to get some kind of proofe"" did not work so well so far.. but hey, its just been two weeks ))))))",False
330,msg23812795,https://bitcointalk.org/index.php?topic=2286053.0,msg23789919,11758,Announcements (Altcoins),2017-10-31 11:12:51,cointed_official,Member,154,10,,🔥🔥[ANN] Cointed ICO | 180 mio$ revenue | 100k GPUs | 100+ Bitcoin ATMs 🔥🔥,"    Hello,  The CTD TOKEN benefits you can find in the whitepaper on page 30/31.  here is a picture that will give you an idea.  http://oi64.tinypic.com/2po9jf8.jpg",False
331,msg23373453,https://bitcointalk.org/index.php?topic=2286053.0,,11758,Announcements (Altcoins),2017-10-22 17:11:55,RickyCardero,Full Member,361,100,,🔥🔥[ANN] Cointed ICO | 180 mio$ revenue | 100k GPUs | 100+ Bitcoin ATMs 🔥🔥,The price is too high or you entire supply is way too big. I understand that mining is not a cheap thing but anyway. And the term of pre-ico is a bit longer than must be for good.,False
332,msg23373507,https://bitcointalk.org/index.php?topic=2286053.0,,11758,Announcements (Altcoins),2017-10-22 17:13:15,volpone17,Newbie,9,0,,🔥🔥[ANN] Cointed ICO | 180 mio$ revenue | 100k GPUs | 100+ Bitcoin ATMs 🔥🔥,"Well, at least Cointed has more to show than other ICO's where literally is nothing except a nice website and promisses. I don't care so much about the legal structure ,who owns what and when etc My personal impression is positive. Let's wait and see",False
333,msg23375632,https://bitcointalk.org/index.php?topic=2286053.0,,11758,Announcements (Altcoins),2017-10-22 18:01:17,taxi,Newbie,12,0,,🔥🔥[ANN] Cointed ICO | 180 mio$ revenue | 100k GPUs | 100+ Bitcoin ATMs 🔥🔥,based on what is going on right now with other ICOs: https://cointelegraph.com/news/what-lessons-can-be-learnt-from-tezos-ico-debacle -  not only the one who buys the tokens but also the one who sells tokens should care about the legal structure of an ICO-project. Raising money with false statements also in the ICO world will result in legal proceedings. It is just a matter of time.     There are evidently so many discrepancies with this CoinTed ICO no one should touch it. A quite evident question: why are these people in Kufstein or Vienna - should not they be in Hongkong??? ,False
334,msg23376050,https://bitcointalk.org/index.php?topic=2286053.0,,11758,Announcements (Altcoins),2017-10-22 18:12:08,volpone17,Newbie,9,0,,🔥🔥[ANN] Cointed ICO | 180 mio$ revenue | 100k GPUs | 100+ Bitcoin ATMs 🔥🔥,why should they be in HK ? do you think the directors of Cayman /Singapore ICO companies are really living there ? If you read the press about Tezos you will see that they are not all living in Switzerland,False
335,msg23377096,https://bitcointalk.org/index.php?topic=2286053.0,msg23376050,11758,Announcements (Altcoins),2017-10-22 18:38:19,BlueChipper,Member,75,10,,🔥🔥[ANN] Cointed ICO | 180 mio$ revenue | 100k GPUs | 100+ Bitcoin ATMs 🔥🔥,"  Let's be specific here as this may be relevant legal-wise. The point is that the Cointed people claim that they are in Hongkong being all kind of ""Assistant Manager"" whilst they actually live and work in Austria and have management positions in Austria. In Tezos' case it was clear that the operating ""for-profit"" company (and their management) is the US and the fund-raising unit (and its management) is in Switzerland. That's what is said in their white paper.  I mean, what does it tell us if people claim to have other jobs in other countries while they don't? In a public communication to potential investors? Who are the directors then of Cointed GmbH in Austria?",False
336,msg23378890,https://bitcointalk.org/index.php?topic=2286053.0,,11758,Announcements (Altcoins),2017-10-22 19:25:32,volpone17,Newbie,9,0,,🔥🔥[ANN] Cointed ICO | 180 mio$ revenue | 100k GPUs | 100+ Bitcoin ATMs 🔥🔥,"I mean, what does it tell us if people claim to have other jobs in other countries while they don't? In a public communication to potential investors? Who are the directors then of Cointed GmbH in Austria? [/quote]  So what ? They can be directors and shareholders in companies all over the world Sorry this is not relevant",False
337,msg23381611,https://bitcointalk.org/index.php?topic=2286053.0,msg23378890,11758,Announcements (Altcoins),2017-10-22 20:41:56,BlueChipper,Member,75,10,,🔥🔥[ANN] Cointed ICO | 180 mio$ revenue | 100k GPUs | 100+ Bitcoin ATMs 🔥🔥,"   Very well, fine for me. Seems you are kind of enthusiastic investor. What we learned in this forums so far a key partner is blaming Cointed for serious IP infringements which endangers PayCo and the ATM products the director and investor, as well as the commercial register, claim that Crypto Unity OG and the ""green mining"" business doesn't belong to Cointed today which would endanger the second business segment, i.e. there is obviously no mining business in Cointed currently the latest commercial register shows that Cointed GmbH is not owned by Cointed Ltd hence ATM & Exchange businesses seems not to be in Cointed Ltd some people doubt the numbers of installed ATMs and who owns them the revenue numbers and financials have been doubted. Despite the company's public statements about an *established* business revenues were ZERO last year and no assets were shown in the balance sheet as of end of Des 2016 (see below), hence no *established* business all Cointed people are sort of Hongkong refugees and no social media contacts of the people involved are provided at all given all the findings it seems that a newly set up Hongkong shell company without assets is the token issuer and the white paper is false.  These are not my accusation but just a wrap-up. Well, to me it seems at least worthwhile to give it a second thought. Would you really give those people USD 120M to do exactly expand what? And the responsible people move to Hongkong!  As I said, very well. No risk, no fun, right?",False
338,msg23382769,https://bitcointalk.org/index.php?topic=2286053.0,,11758,Announcements (Altcoins),2017-10-22 21:18:30,sideliner,Newbie,2,0,,🔥🔥[ANN] Cointed ICO | 180 mio$ revenue | 100k GPUs | 100+ Bitcoin ATMs 🔥🔥,"I just had to make an account for this.  @BlueChipper Why are you trying to come up with reasons so hard that this ICO is a scam? If you were objective, then you would at least mention that the said GmbH was only founded on 24.11.2016 according to https://www.firmenabc.at/cointed-gmbh_Nqyy#crefo this source. I guess this means the company was active for only one month by the time they had to do their balance.  I am really starting to wonder what your motivation is. At first I thought, great a guy that warned of a scam ICO, but then I did my research, those guys have achieved much more than many of other ICOs already, something seems strange here. I guess they inflated their numbers, but I will be watching what the statement from Deloitte will say. Until then there is not much to do I guess.",False
339,msg23386137,https://bitcointalk.org/index.php?topic=2286053.0,msg23375632,11758,Announcements (Altcoins),2017-10-22 23:24:30,cointed_official,Member,154,10,,🔥🔥[ANN] Cointed ICO | 180 mio$ revenue | 100k GPUs | 100+ Bitcoin ATMs 🔥🔥,"    Greetings taxi,  Cointed offers a number of blockchain-based products & services and is the only allround service provider in the industry. The areas we are active in are: (mainly GPU) Mining, a Crypto Exchange, Mulit-Cryptocurrency ATMs (as the biggest Crypto ATM provider in Europe) and a Payment System for crypto-payment processing. We were able to achieve all this with absolutely 0 outside funding.  Our goal is to now expand to the global market with those products. When you take a look at the Cointed Whitepaper on page 38, you will see that we are currently in the process of expanding throughout Europe and that Asia is our immediate next goal after that. We are already in talks with a number of potential partners throughout South East Asia, which we mainly met by regularly attending blockchain-focused events in this area. Another event, the Black Arrow Conference in Bali/Indonesia is just coming up, which we are really excited for!  We place huge focus on the South East Asian market, because it seems obvious to us that cryptocurrencies are ideal for countries where the financial infrastructure is not yet fully developed. In addition, there are very few cryptocurrency-focused companies in South East Asia as of now.  Logistically, it is just not possible to enter the Asian market from Austria (or anywhere in Europe for that matter). After much consideration with our financial advisor Deloitte, we decided that the base of our operation should be moved to Hong Kong. Thus, the Cointed Ltd was founded, where we will now move our attention to more and more over time.  I hope this addresses the matter and are happy to answer any further questions that may come up!",False
340,msg23395711,https://bitcointalk.org/index.php?topic=2286053.0,,11758,Announcements (Altcoins),2017-10-23 06:19:22,agng27,Full Member,280,100,,🔥🔥[ANN] Cointed ICO | 180 mio$ revenue | 100k GPUs | 100+ Bitcoin ATMs 🔥🔥,"project about the Crypto and real-world liaison of many Ico like this that can be a big success and I'm sure Ico will also be a great success Ico hopefully run smoothly and soon sold all the coins,,,how to see sale progress dev,,i have visit http://cointedtoken.com/ but not found thanks",False
341,msg23396663,https://bitcointalk.org/index.php?topic=2286053.0,msg23382769,11758,Announcements (Altcoins),2017-10-23 06:50:12,taxi,Newbie,12,0,,🔥🔥[ANN] Cointed ICO | 180 mio$ revenue | 100k GPUs | 100+ Bitcoin ATMs 🔥🔥,"   Thanks to all of you to participate in this quite good discussion and thanks to Cointed to be so patient to answer all our questions as I am really eager to participate in this ICO:    I have a few more questions for you: According to the Article shown on NewsBTC http://www.newsbtc.com/2017/10/19/cointed-token-ico-starts-24-hours/ CoinTed already showed impressive sales for  2015 (!) amounting to 7 Mio USD and a profit of 170.000k. I did a quick search on this:  On Bitcointalk as of 16th February 2016 you talked about having sold 60 BTC so far (via LocalBitcoins).https://bitcointalk.org/index.php?topic=1351953.0. As the average price for a BTC end of 2015 and beginning 2016 was quite low (300 – 500 USD) compared to nowadays figure, pls explain how you came finally up with sales of 7 Mio USD. !!In addition you only set up CoinTed OG as of 10.12. 2015 (what is in line with your statement in the Bitcointalk Forum back then). So again how does this fit with 7 MIo USD sales?    For 2016 you claim impressive sales of 30 Million USD and a profit of 600k. Again I tried to do a quick check but eventually CoinTed OG was deleted (!) as of 15.12. 2016 from the official books: the new Company CoinTed GmbH which is in existence since 24. 11 2016 does not show any sales between end of November 2016 and 31/12/2016 at all. So as of 16th February you just spoke about sales of 60 BTC and in December you made 0 sales: how did you make 30 Mio USD sales<?   Regarding my question about your physical presence in Hongkong: For Austrian legal and tax purposes only the economic substance of a legal structure is valid. So if you people being the board of management of the Cointed Limited are sitting in Vienna or Kufstein, Cointed Limited will be regarded as Austrian place of economic activity and you will be treated as an Austrian entity (but I am sure Deloitte will tell you all these things).  I am sure that Deloitte´s statement on your figures for 2015 and 2016 will bring assurance about your press releases. I can not imagine that you lied about your financial results in luring people to participate in your ICO. By the way you also could publish the financial statements of CoinTed OG for 2016 as well as your tax filings for 2016.",False
342,msg23398448,https://bitcointalk.org/index.php?topic=2286053.0,msg23381611,11758,Announcements (Altcoins),2017-10-23 07:40:07,volpone17,Newbie,9,0,,🔥🔥[ANN] Cointed ICO | 180 mio$ revenue | 100k GPUs | 100+ Bitcoin ATMs 🔥🔥,"    BlueChipper this is the so called Eröffnungsbilanz which of course can not show much as the Biz just started. I'm sure you know this . My impression is that your motivation behind your postings is not business related but more to harm the people behind Cointed. Correct me if I'm wrong . As you seem to be a good investigator in ICO's please provide me with some explanation about the business structure of an other Austrian ICO www.hydrominer.org according to their Imprint https://www.hydrominer.org/imprint/  the company is not even yet registered , has no VAT nr , how about the balance sheet ? Please  help me to find the balance sheet and business structure of the Singapore based TenX as well .",False
